timestamp,appliance,duration_hrs,room,power_usage_kWh,estimated_cost,outside_temperature,day,exceeds_threshold
2025-07-23 00:00:00,Fan,3,Bathroom,1.07,6.42,31,Wednesday,True
2025-06-23 07:00:00,Refrigerator,3,Kitchen,1.96,11.76,4,Monday,True
2025-07-27 09:00:00,Fan,4,Dining Room,1.76,10.56,28,Sunday,True
2025-06-04 11:00:00,Heater,1,Bathroom,2.28,13.68,20,Wednesday,False
2025-06-22 10:00:00,Oven,1,Kitchen,1.67,10.02,195,Sunday,False
2025-06-15 21:00:00,Microwave,4,Bathroom,2.84,17.04,21,Sunday,True
2025-06-26 14:00:00,Dishwasher,3,Bedroom,3.99,23.94,36,Thursday,True
2025-06-21 17:00:00,Light,1,Laundry Room,0.15,0.9,28,Saturday,False
2025-05-30 14:00:00,Refrigerator,1,Laundry Room,0.94,5.64,5,Friday,False
2025-04-23 05:00:00,Heater,4,Laundry Room,9.49,56.94,18,Wednesday,True
2025-06-09 18:00:00,Refrigerator,5,Dining Room,3.93,23.58,7,Monday,True
2025-05-09 14:00:00,Oven,2,Laundry Room,5.74,34.44,197,Friday,False
2025-05-17 17:00:00,Fan,5,Kitchen,2.46,14.76,25,Saturday,True
2025-07-15 05:00:00,Fan,1,Bathroom,0.11,0.66,32,Tuesday,False
2025-07-13 02:00:00,Light,5,Bathroom,0.89,5.34,27,Sunday,True
2025-04-25 07:00:00,Heater,2,Laundry Room,3.83,22.98,19,Friday,False
2025-06-01 11:00:00,Heater,2,Bathroom,4.9,29.4,11,Sunday,False
2025-07-10 18:00:00,Refrigerator,5,Dining Room,3.44,20.64,8,Thursday,True
2025-06-06 00:00:00,Light,3,Living Room,0.16,0.96,21,Friday,False
2025-05-01 06:00:00,Oven,1,Bathroom,2.7,16.2,126,Thursday,False
2025-04-29 06:00:00,Washing Machine,5,Bathroom,7.84,47.04,28,Tuesday,True
